@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0321,13988,1554,261,1293,0,16.795367,83.204633,0,0.037266,0.036035,0.13479,97.782205,99.304399,7363.770619,6962.905948,400.864671,4.738591,4.480634,0.257957,955.722711,0.615008,12.978714,0,0,0,0,1,1530,1,24,?,0,?,?,0.723312,0.078762,0.167954,0.13255,0.86745,0.832046,?,0.167954,?,?,0.649313,0.11443,?,0.167954,144.928,0,143.6875,0,143687.5,0,237243,1303362,147000,92.857143,44.385141,?,21,11
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0324,13430,1493,226,1267,0,15.137307,84.862693,0,0.001116,0.036957,0.135962,99.670315,99.858536,7229.452195,7054.820416,174.63178,4.842232,4.725265,0.116967,396.837334,0.265799,5.489176,0,0,0,0,1,1458,1,35,?,0,?,?,0.455183,0.02052,0.151373,0.150352,0.849648,0.848627,?,0.151373,?,?,0.577444,0.076392,?,0.151373,200.169,0.015,197.8125,0.015625,197812.5,15.625,19257,1251468,141327,94.976557,60.392945,?,1,1
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0327,13430,1493,230,1263,0,15.405224,84.594776,0,0.006131,0.036983,0.135853,99.741622,99.779798,7227.653936,7026.576754,201.077182,4.841027,4.706347,0.13468,349.092681,0.23382,4.829958,0,0,0,0,1,1458,1,35,?,0,?,?,0.590241,0.040794,0.154052,0.148346,0.851654,0.845948,?,0.154052,?,?,0.592784,0.07717,?,0.154052,159.771,0.015,157.984375,0.015625,157984.375,15.625,77790,1251468,141327,98.124581,71.279041,?,7,4
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0329,13430,1493,231,1262,0,15.472204,84.527796,0,0.023862,0.036378,0.135456,98.121655,99.499431,7225.000407,7039.264772,185.735635,4.83925,4.714846,0.124404,894.322982,0.599011,12.378172,0.085714,3,0.001372,2,0.998628,1456,0.914286,32,0.6,0.085714,0.15,0.220888,0.713874,0.120776,0.154722,0.132756,0.867244,0.845278,?,0.154722,?,?,0.63278,0.096355,?,0.154722,134.583,0,133.34375,0,133343.75,0,214464,1251468,141327,91.493637,45.94907,?,19,10
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0332,13431,1492,227,1265,0,15.214477,84.785523,0,0,0.037103,0.13607,100.074162,99.946683,7217.800462,7147.477564,70.322898,4.837668,4.790535,0.047133,191.178623,0.128136,2.64871,0,0,0,0,1,1457,1,35,?,0,?,?,0.527542,0.047844,0.152145,0.152145,0.847855,0.847855,?,0.152145,?,?,0.564951,0.068181,?,0.152145,150.977,0,149.40625,0,149406.25,0,19257,1251561,141234,98.994638,76.289229,?,1,1
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0335,13431,1492,224,1268,0,15.013405,84.986595,0,-0.000576,0.036969,0.13601,99.710806,99.901172,7219.087726,7046.471595,172.616131,4.838531,4.722836,0.115694,387.677948,0.259838,5.370179,0,0,0,0,1,1457,1,35,?,0,?,?,0.620806,0.029735,0.150134,0.150817,0.849183,0.849866,?,0.150134,?,?,0.579796,0.071154,?,0.150134,212.567,0,210.40625,0,210406.25,0,19257,1251561,141234,94.906166,60.160069,?,1,1
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0338,13431,1492,226,1266,0,15.147453,84.852547,0,0,0.037099,0.136077,100.060183,99.948372,7217.551485,7149.386778,68.164707,4.837501,4.791814,0.045687,186.708822,0.12514,2.586872,0,0,0,0,1,1457,1,35,?,0,?,?,0.505206,0.027761,0.151475,0.151475,0.848525,0.848525,?,0.151475,?,?,0.568504,0.070454,?,0.151475,144.883,0,143.6875,0,143687.5,0,19257,1251561,141234,98.458445,76.324712,?,1,1
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0341,13431,1492,226,1266,0,15.147453,84.852547,0,0.001387,0.03695,0.135925,99.658786,99.839092,7221.652075,7037.685812,183.966263,4.840249,4.716948,0.123302,409.448114,0.274429,5.669729,0,0,0,0,1,1457,1,35,?,0,?,?,0.530503,0.032457,0.151475,0.150197,0.849803,0.848525,?,0.151475,?,?,0.582521,0.07702,?,0.151475,212.765,0,210.5,0,210500,0,19257,1251561,141234,94.63807,60.296746,?,1,1
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0344,13431,1492,229,1263,0,15.348525,84.651475,0,0.015152,0.036639,0.135598,98.821252,99.598338,7221.899932,6824.678203,397.221729,4.840416,4.574181,0.266234,709.80123,0.475738,9.828456,0.057143,2,0,0,1,1457,0.942857,33,1,0.057143,0.108108,0.236384,0.681047,0.102282,0.153485,0.13935,0.86065,0.846515,?,0.153485,?,?,0.617786,0.087411,?,0.153485,148.063,0.016,146.625,0.015625,146625,15.625,214464,1251561,141234,95.040214,52.34453,?,19,10
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0346,13431,1492,231,1261,0,15.482574,84.517426,0,0.027036,0.036507,0.13542,98.463889,99.468599,7222.017401,6729.850223,492.167178,4.840494,4.510623,0.329871,895.849448,0.600435,12.404421,0.029412,1,0.005487,8,0.994513,1450,0.970588,33,0.111111,0.029412,0.046512,0.046108,0.673122,0.11025,0.154826,0.12969,0.87031,0.845174,?,0.154826,?,?,0.639708,0.094722,?,0.154826,160.101,0,158.671875,0,158671.875,0,465033,1251561,141234,93.967828,50.191873,?,41,21
11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0349,13431,1492,226,1266,0,15.147453,84.852547,0,0,0.037108,0.136073,100.082197,99.944965,7225.408399,7162.197215,63.211184,4.842767,4.8004,0.042367,184.772567,0.123842,2.557261,0,0,0,0,1,1458,1,34,?,0,?,?,0.52798,0.029043,0.151475,0.151475,0.848525,0.848525,?,0.151475,?,?,0.563305,0.073107,?,0.151475,146.845,0,144.96875,0,144968.75,0,19257,1251561,141234,98.324397,76.519214,?,1,1
